sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
TripAdivisor_Vi_10027:3	Nước uống resort tặng để ngay bồn rửa mặt, nếu không đọc kỹ sẽ nghĩ nước súc miệng bằng không hợp vệ sin .	nước uống resort tặng để ngay bồn rửa mặt , nếu ko đọc kỹ sẽ nghĩ nước súc miệng => ko hợp vệ sin	service	negative	service negative	yes	1	25

TripAdivisor_Vi_10027:3	Nước uống resort tặng để ngay bồn rửa mặt, nếu không đọc kỹ sẽ nghĩ nước súc miệng bằng không hợp vệ sin .	nước uống resort tặng để ngay bồn rửa mặt , nếu ko đọc kỹ sẽ nghĩ nước súc miệng => ko hợp vệ sin	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10027:4	Buffet không có nhiều món, chỉ những món cơ bản, không có nhiều sự lựa chọn và đầu bếp nấu cũng không đc ngon .	buffet ko có nhiều món , chỉ những món cơ bản , ko có nhiều sự lựa chọn và đầu bếp nấu cũng ko đc ngon	service	positive	service positive	no	0	0

TripAdivisor_Vi_10027:4	Buffet không có nhiều món, chỉ những món cơ bản, không có nhiều sự lựa chọn và đầu bếp nấu cũng không đc ngon .	buffet ko có nhiều món , chỉ những món cơ bản , ko có nhiều sự lựa chọn và đầu bếp nấu cũng ko đc ngon	service	negative	service negative	yes	1	27

TripAdivisor_Vi_10027:4	Buffet không có nhiều món, chỉ những món cơ bản, không có nhiều sự lựa chọn và đầu bếp nấu cũng không đc ngon .	buffet ko có nhiều món , chỉ những món cơ bản , ko có nhiều sự lựa chọn và đầu bếp nấu cũng ko đc ngon	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10027:5	Nhân viên không nắm rõ thông tin khách hàng, lúc nói thế này, lúc tư vấn thế khác .	nhân viên ko nắm rõ thông tin khách hàng , lúc nói thế này , lúc tư vấn thế khác	service	positive	service positive	no	0	0

TripAdivisor_Vi_10027:5	Nhân viên không nắm rõ thông tin khách hàng, lúc nói thế này, lúc tư vấn thế khác .	nhân viên ko nắm rõ thông tin khách hàng , lúc nói thế này , lúc tư vấn thế khác	service	negative	service negative	yes	1	21

TripAdivisor_Vi_10027:5	Nhân viên không nắm rõ thông tin khách hàng, lúc nói thế này, lúc tư vấn thế khác .	nhân viên ko nắm rõ thông tin khách hàng , lúc nói thế này , lúc tư vấn thế khác	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10031:0	Quản lý và nhân viên có chuyên món khá cao, rất thân thiện, nhiệt tình .	quản lý và nhân viên có chuyên món khá cao , rất thân thiện , nhiệt tình	service	positive	service positive	yes	1	18

TripAdivisor_Vi_10031:0	Quản lý và nhân viên có chuyên món khá cao, rất thân thiện, nhiệt tình .	quản lý và nhân viên có chuyên món khá cao , rất thân thiện , nhiệt tình	service	negative	service negative	no	0	0

TripAdivisor_Vi_10031:0	Quản lý và nhân viên có chuyên món khá cao, rất thân thiện, nhiệt tình .	quản lý và nhân viên có chuyên món khá cao , rất thân thiện , nhiệt tình	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10031:1	Bãi biển nhỏ nhưng tuyệt đẹp .	bãi biển nhỏ nhưng tuyệt đẹp	experience	positive	experience positive	yes	1	7

TripAdivisor_Vi_10031:1	Bãi biển nhỏ nhưng tuyệt đẹp .	bãi biển nhỏ nhưng tuyệt đẹp	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10031:1	Bãi biển nhỏ nhưng tuyệt đẹp .	bãi biển nhỏ nhưng tuyệt đẹp	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10031:2	Phòng sạch sẽ bố trí hợp lý .	phòng sạch sẽ bố trí hợp lý	facility	positive	facility positive	yes	1	8

TripAdivisor_Vi_10031:2	Phòng sạch sẽ bố trí hợp lý .	phòng sạch sẽ bố trí hợp lý	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10031:2	Phòng sạch sẽ bố trí hợp lý .	phòng sạch sẽ bố trí hợp lý	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10031:3	Club kid cần đầu tư thêm .	club kid cần đầu tư thêm	amenity	positive	amenity positive	no	0	0

TripAdivisor_Vi_10031:3	Club kid cần đầu tư thêm .	club kid cần đầu tư thêm	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10031:3	Club kid cần đầu tư thêm .	club kid cần đầu tư thêm	amenity	neutral	amenity neutral	yes	1	7

TripAdivisor_Vi_10031:4	Gia đình tôi chắc chắn sẽ quay lại avani khi đến quy nhơn .	gia đình tôi chắc chắn sẽ quay lại avani khi đến quy nhơn	loyalty	positive	loyalty positive	yes	1	14

TripAdivisor_Vi_10031:4	Gia đình tôi chắc chắn sẽ quay lại avani khi đến quy nhơn .	gia đình tôi chắc chắn sẽ quay lại avani khi đến quy nhơn	loyalty	negative	loyalty negative	no	0	0

TripAdivisor_Vi_10031:4	Gia đình tôi chắc chắn sẽ quay lại avani khi đến quy nhơn .	gia đình tôi chắc chắn sẽ quay lại avani khi đến quy nhơn	loyalty	neutral	loyalty neutral	no	0	0

TripAdivisor_Vi_10039:0	Điều trước tiền thì từ dịch vụ đến set up theo nhu cầu của khách hàng khá tốt, nhân viên thân thiện, nhiệt tình, chuyên nghiệp .	điều trước tiền thì từ dịch vụ đến set up theo nhu cầu của khách hàng khá tốt , nhân viên thân thiện , nhiệt tình , chuyên nghiệp	service	positive	service positive	yes	1	30

TripAdivisor_Vi_10039:0	Điều trước tiền thì từ dịch vụ đến set up theo nhu cầu của khách hàng khá tốt, nhân viên thân thiện, nhiệt tình, chuyên nghiệp .	điều trước tiền thì từ dịch vụ đến set up theo nhu cầu của khách hàng khá tốt , nhân viên thân thiện , nhiệt tình , chuyên nghiệp	service	negative	service negative	no	0	0

TripAdivisor_Vi_10039:0	Điều trước tiền thì từ dịch vụ đến set up theo nhu cầu của khách hàng khá tốt, nhân viên thân thiện, nhiệt tình, chuyên nghiệp .	điều trước tiền thì từ dịch vụ đến set up theo nhu cầu của khách hàng khá tốt , nhân viên thân thiện , nhiệt tình , chuyên nghiệp	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10039:1	Tuy nhiên cho 2 sao không phải vì tôi khắt khe mà là vì thực sự rất bực khi cả 1 resort lớn như vậy hệ thống nước nóng quá kém, vặn ra 10 ' mà nước vẫn lạnh ngắt, cuối cùng phải tắm lạnh, rất khó chịu .	tuy nhiên cho 2 sao không phải vì tôi khắt khe mà là vì thực sự rất bực khi cả 1 resort lớn như vậy hệ thống nước nóng quá kém , vặn ra 10' mà nước vẫn lạnh ngắt , cuối cùng phải tắm lạnh , rất khó chịu	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10039:1	Tuy nhiên cho 2 sao không phải vì tôi khắt khe mà là vì thực sự rất bực khi cả 1 resort lớn như vậy hệ thống nước nóng quá kém, vặn ra 10 ' mà nước vẫn lạnh ngắt, cuối cùng phải tắm lạnh, rất khó chịu .	tuy nhiên cho 2 sao không phải vì tôi khắt khe mà là vì thực sự rất bực khi cả 1 resort lớn như vậy hệ thống nước nóng quá kém , vặn ra 10' mà nước vẫn lạnh ngắt , cuối cùng phải tắm lạnh , rất khó chịu	facility	negative	facility negative	yes	1	52

TripAdivisor_Vi_10039:1	Tuy nhiên cho 2 sao không phải vì tôi khắt khe mà là vì thực sự rất bực khi cả 1 resort lớn như vậy hệ thống nước nóng quá kém, vặn ra 10 ' mà nước vẫn lạnh ngắt, cuối cùng phải tắm lạnh, rất khó chịu .	tuy nhiên cho 2 sao không phải vì tôi khắt khe mà là vì thực sự rất bực khi cả 1 resort lớn như vậy hệ thống nước nóng quá kém , vặn ra 10' mà nước vẫn lạnh ngắt , cuối cùng phải tắm lạnh , rất khó chịu	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10039:2	Mặt khác, rác dồn quá nhiều ở trước sân khiến mùi khó chịu bốc ngược lại .	mặt khác , rác dồn quá nhiều ở trước sân khiến mùi khó chịu bốc ngược lại	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10039:2	Mặt khác, rác dồn quá nhiều ở trước sân khiến mùi khó chịu bốc ngược lại .	mặt khác , rác dồn quá nhiều ở trước sân khiến mùi khó chịu bốc ngược lại	facility	negative	facility negative	yes	1	18

TripAdivisor_Vi_10039:2	Mặt khác, rác dồn quá nhiều ở trước sân khiến mùi khó chịu bốc ngược lại .	mặt khác , rác dồn quá nhiều ở trước sân khiến mùi khó chịu bốc ngược lại	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10043:0	Cơ sở vật chất k tốt, thiết kế k tinh tế, giống như làm đại để đưa vào sử dụng .	cơ sở vật chất k tốt , thiết kế k tinh tế , giống như làm đại để đưa vào sử dụng	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10043:0	Cơ sở vật chất k tốt, thiết kế k tinh tế, giống như làm đại để đưa vào sử dụng .	cơ sở vật chất k tốt , thiết kế k tinh tế , giống như làm đại để đưa vào sử dụng	facility	negative	facility negative	yes	1	23

TripAdivisor_Vi_10043:0	Cơ sở vật chất k tốt, thiết kế k tinh tế, giống như làm đại để đưa vào sử dụng .	cơ sở vật chất k tốt , thiết kế k tinh tế , giống như làm đại để đưa vào sử dụng	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10043:1	Nhưng mình thấy nhân viên lễ tân thiếu chuyên nghiệp .	nhưng mình thấy nhân viên lễ tân thiếu chuyên nghiệp	service	positive	service positive	no	0	0

TripAdivisor_Vi_10043:1	Nhưng mình thấy nhân viên lễ tân thiếu chuyên nghiệp .	nhưng mình thấy nhân viên lễ tân thiếu chuyên nghiệp	service	negative	service negative	yes	1	11

TripAdivisor_Vi_10043:1	Nhưng mình thấy nhân viên lễ tân thiếu chuyên nghiệp .	nhưng mình thấy nhân viên lễ tân thiếu chuyên nghiệp	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10043:2	Khi phòng mình ở có mùi khai, dù chưa sử dụng toilet lẫn phòng ngủ .	khi phòng mình ở có mùi khai , dù chưa sử dụng toilet lẫn phòng ngủ	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10043:2	Khi phòng mình ở có mùi khai, dù chưa sử dụng toilet lẫn phòng ngủ .	khi phòng mình ở có mùi khai , dù chưa sử dụng toilet lẫn phòng ngủ	facility	negative	facility negative	yes	1	17

TripAdivisor_Vi_10043:2	Khi phòng mình ở có mùi khai, dù chưa sử dụng toilet lẫn phòng ngủ .	khi phòng mình ở có mùi khai , dù chưa sử dụng toilet lẫn phòng ngủ	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10043:3	Khi mình báo với nhân viên lễ tân và đi ra ngoài, resort xử lý bằng cách đốt tinh dầu sả trong toilet để khử mùi, nhưng khi mở cửa vào phòng không những không hết mùi mà còn tạo nên mùi kinh khủng hơn .	khi mình báo với nhân viên lễ tân và đi ra ngoài , resort xử lý bằng cách đốt tinh dầu sả trong toilet để khử mùi , nhưng khi mở cửa vào phòng không những không hết mùi mà còn tạo nên mùi kinh khủng hơn	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10043:3	Khi mình báo với nhân viên lễ tân và đi ra ngoài, resort xử lý bằng cách đốt tinh dầu sả trong toilet để khử mùi, nhưng khi mở cửa vào phòng không những không hết mùi mà còn tạo nên mùi kinh khủng hơn .	khi mình báo với nhân viên lễ tân và đi ra ngoài , resort xử lý bằng cách đốt tinh dầu sả trong toilet để khử mùi , nhưng khi mở cửa vào phòng không những không hết mùi mà còn tạo nên mùi kinh khủng hơn	facility	negative	facility negative	yes	1	48

TripAdivisor_Vi_10043:3	Khi mình báo với nhân viên lễ tân và đi ra ngoài, resort xử lý bằng cách đốt tinh dầu sả trong toilet để khử mùi, nhưng khi mở cửa vào phòng không những không hết mùi mà còn tạo nên mùi kinh khủng hơn .	khi mình báo với nhân viên lễ tân và đi ra ngoài , resort xử lý bằng cách đốt tinh dầu sả trong toilet để khử mùi , nhưng khi mở cửa vào phòng không những không hết mùi mà còn tạo nên mùi kinh khủng hơn	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10043:4	Tủ đựng quần áo thì toàn mùi thuốc xịt côn trùng .	tủ đựng quần áo thì toàn mùi thuốc xịt côn trùng	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10043:4	Tủ đựng quần áo thì toàn mùi thuốc xịt côn trùng .	tủ đựng quần áo thì toàn mùi thuốc xịt côn trùng	facility	negative	facility negative	yes	1	12

TripAdivisor_Vi_10043:4	Tủ đựng quần áo thì toàn mùi thuốc xịt côn trùng .	tủ đựng quần áo thì toàn mùi thuốc xịt côn trùng	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10043:5	Ở đây chưa nói đến cơ sở vật chất, nếu resort chưa nghiệm thu tốt, hoặc phòng bị lỗi thì vui lòng đừng đưa vào sử dụng .	ở đây chưa nói đến cơ sở vật chất , nếu resort chưa nghiệm thu tốt , hoặc phòng bị lỗi thì vui lòng đừng đưa vào sử dụng	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10043:5	Ở đây chưa nói đến cơ sở vật chất, nếu resort chưa nghiệm thu tốt, hoặc phòng bị lỗi thì vui lòng đừng đưa vào sử dụng .	ở đây chưa nói đến cơ sở vật chất , nếu resort chưa nghiệm thu tốt , hoặc phòng bị lỗi thì vui lòng đừng đưa vào sử dụng	facility	negative	facility negative	yes	1	30

TripAdivisor_Vi_10043:5	Ở đây chưa nói đến cơ sở vật chất, nếu resort chưa nghiệm thu tốt, hoặc phòng bị lỗi thì vui lòng đừng đưa vào sử dụng .	ở đây chưa nói đến cơ sở vật chất , nếu resort chưa nghiệm thu tốt , hoặc phòng bị lỗi thì vui lòng đừng đưa vào sử dụng	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10044:0	Tôi chưa từng tới 1 resort nào mà dịch vụ lại kém như ở đây .	tôi chưa từng tới 1 resort nào mà dịch vụ lại kém như ở đây	service	positive	service positive	no	0	0

TripAdivisor_Vi_10044:0	Tôi chưa từng tới 1 resort nào mà dịch vụ lại kém như ở đây .	tôi chưa từng tới 1 resort nào mà dịch vụ lại kém như ở đây	service	negative	service negative	yes	1	16

TripAdivisor_Vi_10044:0	Tôi chưa từng tới 1 resort nào mà dịch vụ lại kém như ở đây .	tôi chưa từng tới 1 resort nào mà dịch vụ lại kém như ở đây	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10044:1	Trước khi tới, tôi đã báo với bên resort giờ check in vào buổi tối nhưng khi tới phòng ốc rất nóng, không hề bật điều hòa trước khi khách vào .	trước khi tới , tôi đã báo với bên resort giờ check in vào buổi tối nhưng khi tới phòng ốc rất nóng , ko hề bật điều hòa trước khi khách vào	service	positive	service positive	no	0	0

TripAdivisor_Vi_10044:1	Trước khi tới, tôi đã báo với bên resort giờ check in vào buổi tối nhưng khi tới phòng ốc rất nóng, không hề bật điều hòa trước khi khách vào .	trước khi tới , tôi đã báo với bên resort giờ check in vào buổi tối nhưng khi tới phòng ốc rất nóng , ko hề bật điều hòa trước khi khách vào	service	negative	service negative	yes	1	34

TripAdivisor_Vi_10044:1	Trước khi tới, tôi đã báo với bên resort giờ check in vào buổi tối nhưng khi tới phòng ốc rất nóng, không hề bật điều hòa trước khi khách vào .	trước khi tới , tôi đã báo với bên resort giờ check in vào buổi tối nhưng khi tới phòng ốc rất nóng , ko hề bật điều hòa trước khi khách vào	service	neutral	service neutral	no	0	0
